型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
联想小新 潮7000-14（i5 7200U/8GB/128GB+1TB）,小新 潮7000系列,http://detail.zol.com.cn/ultrabook/index1169247.shtml,https://2f.zol-img.com.cn/product/182_80x60/665/ce3sdAPp4HjY.jpg,5599,正常,4661,Intel 酷睿i5 7200U,英特尔 酷睿i5 7代系列,2.5GHz,3.1GHz,双核心/四线程,3MB,OPI 4 GT/s,Kaby Lake,14nm,15W,8GB（8GB×1）,DDR4 2133MHz,1xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,1268,性能级独立显卡,NVIDIA Geforce 940MX,2GB,GDDR5,64bit,镁铝合金,笔记本礼包（需另行购买）,NULL,3芯锂电池,NULL,19.3mm,FHD，LED背光，IPS屏，7mm窄边框，178°IPS广视角屏,支持802.11ac无线协议,内置扬声器,1920x1080,2017年04月,236.5mm,NULL,NULL,家用,1×USB2.0+1×USB3.0，USB Type-C接口,327.4mm,1.69Kg,安全锁孔,400-810-8888,9:00-18:00（节假日无休）,NULL,100V-240V 自适应交流电源适配器,整机免费保修2年，电池1年,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本，IPS硬屏笔记本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,银色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,正版Office家庭和学生版2016,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,联想将按国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下称“三包”）中的内容和范围，向您提供“三包”服务。自自您购买本产品之日起，购买日以购买产品的发票日期为准。如无有效发票，则保修期将自产品出厂日起算。发票日期晚于产品实际交付日的保修期，自产品实际交付日起算，超过保修期后，联想将按照《联想有偿服务收费标准》提供有偿服务。进入官网>>,14英寸,NULL,NULL,10小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘,电源接口
联想小新 潮7000-14（i7 7500U/8GB/128GB+1TB）,小新 潮7000系列,http://detail.zol.com.cn/ultrabook/index1169248.shtml,https://2b.zol-img.com.cn/product/182_80x60/673/ceGp9r7APjiKA.jpg,6299,正常,5217,Intel 酷睿i7 7500U,英特尔 酷睿i7 7代系列,2.7GHz,3.5GHz,双核心/四线程,4MB,OPI 4 GT/s,Kaby Lake,14nm,15W,8GB（8GB×1）,DDR4 2133MHz,1xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,1268,性能级独立显卡,NVIDIA Geforce 940MX,2GB,GDDR5,64bit,镁铝合金,笔记本礼包（需另行购买）,NULL,3芯锂电池,NULL,19.3mm,FHD，LED背光，IPS屏，7mm窄边框，178°IPS广视角屏,支持802.11ac无线协议,内置扬声器,1920x1080,2017年4月,236.5mm,NULL,NULL,家用,1×USB2.0+1×USB3.0，USB Type-C接口,327.4mm,1.69Kg,安全锁孔,400-810-8888,9:00-18:00（节假日无休）,NULL,100V-240V 自适应交流电源适配器,整机免费保修2年，电池1年,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本，IPS硬屏笔记本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,银色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,正版Office家庭和学生版2016,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,联想将按国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下称“三包”）中的内容和范围，向您提供“三包”服务。自自您购买本产品之日起，购买日以购买产品的发票日期为准。如无有效发票，则保修期将自产品出厂日起算。发票日期晚于产品实际交付日的保修期，自产品实际交付日起算，超过保修期后，联想将按照《联想有偿服务收费标准》提供有偿服务。进入官网>>,14英寸,NULL,NULL,10小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘,电源接口
联想小新 潮7000-14（i7 8550U/8GB/128GB+1TB）,小新 潮7000系列,http://detail.zol.com.cn/ultrabook/index1183053.shtml,https://2e.zol-img.com.cn/product/186_80x60/568/ceT819Fbp2ldg.jpg,5999,正常,8108,Intel 酷睿i7 8550U,英特尔 酷睿i7 8代系列,1.8GHz,4GHz,四核心/八线程,8MB,OPI 4 GT/s,Kaby Lake R,14nm,15W,8GB（8GB×1）,DDR4,1xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,1268,性能级独立显卡,NVIDIA Geforce 940MX,2GB,GDDR5,64bit,镁铝合金,笔记本礼包（需另行购买）,NULL,3芯锂电池，52.5瓦时,NULL,19.3mm,FHD，LED背光，IPS屏，7mm窄边框，178°IPS广视角屏,支持802.11ac无线协议,内置扬声器,1920x1080,2017年09月,236.5mm,NULL,NULL,家用,1×USB2.0+1×USB3.0，USB Type-C接口,327.4mm,1.69Kg,安全锁孔,400-810-8888,9:00-18:00（节假日无休）,NULL,100V-240V 自适应交流电源适配器,整机免费保修2年，电池1年,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本，IPS硬屏笔记本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,银色，金色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,正版Office家庭和学生版2016,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,联想将按国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下称“三包”）中的内容和范围，向您提供“三包”服务。自自您购买本产品之日起，购买日以购买产品的发票日期为准。如无有效发票，则保修期将自产品出厂日起算。发票日期晚于产品实际交付日的保修期，自产品实际交付日起算，超过保修期后，联想将按照《联想有偿服务收费标准》提供有偿服务。进入官网>>,14英寸,NULL,NULL,10小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘,电源接口
联想小新 潮7000-14（i5 7200U/4GB/128GB+1TB）,小新 潮7000系列,http://detail.zol.com.cn/ultrabook/index1169013.shtml,https://2c.zol-img.com.cn/product/182_80x60/674/ce6RktNojlOw.jpg,5099,正常,4661,Intel 酷睿 i5 7200U,英特尔 酷睿i5 7代系列,2.5GHz,3.1GHz,双核心/四线程,3MB,OPI 4 GT/s,Kaby Lake,14nm,15W,4GB（4GB×1）,DDR4 2400MHz,1xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,1268,性能级独立显卡,NVIDIA Geforce 940MX,2GB,GDDR5,64bit,镁铝合金,笔记本礼包（需另行购买）,NULL,3芯锂电池,NULL,19.3mm,FHD，LED背光，IPS屏，7mm窄边框，178°IPS广视角屏S屏,支持802.11ac无线协议,内置扬声器,1920x1080,2017年04月,236.5mm,NULL,NULL,家用,1×USB2.0+1×USB3.0，USB Type-C接口,327.4mm,1.69Kg,安全锁孔,400-810-8888,9:00-18:00（节假日无休）,NULL,100V-240V 自适应交流电源适配器,整机免费保修2年，电池1年,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本，IPS硬屏笔记本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,银色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,正版Office家庭和学生版2016,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,联想将按国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下称“三包”）中的内容和范围，向您提供“三包”服务。自自您购买本产品之日起，购买日以购买产品的发票日期为准。如无有效发票，则保修期将自产品出厂日起算。发票日期晚于产品实际交付日的保修期，自产品实际交付日起算，超过保修期后，联想将按照《联想有偿服务收费标准》提供有偿服务。进入官网>>,14英寸,NULL,NULL,10小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,支持十点触控,NULL,背光键盘,电源接口
联想小新 潮7000-14（i5 8250U/8GB/256GB）,小新 潮7000系列,http://detail.zol.com.cn/ultrabook/index1183055.shtml,https://2d.zol-img.com.cn/product/186_80x60/585/cee0g6YrkUQ5o.jpg,4999,正常,7626,Intel 酷睿i5 8250U,英特尔 酷睿i5 8代系列,1.6GHz,3.4GHz,四核心/八线程,6MB,OPI 4 GT/s,Kaby Lake R,14nm,15W,8GB（8GB×1）,DDR4,1xSO-DIMM,256GB,SSD固态硬盘,393,集成显卡,Intel GMA UHD（集成于处理器）,共享内存容量,无,NULL,镁铝合金,笔记本礼包（需另行购买）,NULL,3芯锂电池，30瓦时,NULL,19.3mm,FHD，LED背光，IPS屏，7mm窄边框，178°IPS广视角屏,支持802.11ac无线协议,内置扬声器,1920x1080,2017年09月,236.5mm,NULL,NULL,家用,1×USB2.0+1×USB3.0，USB Type-C接口,327.4mm,1.69Kg,安全锁孔,400-810-8888,9:00-18:00（节假日无休）,NULL,100V-240V 自适应交流电源适配器,整机免费保修2年，电池1年,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本，IPS硬屏笔记本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,粉色，金色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,正版Office家庭和学生版2016,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,联想将按国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下称“三包”）中的内容和范围，向您提供“三包”服务。自自您购买本产品之日起，购买日以购买产品的发票日期为准。如无有效发票，则保修期将自产品出厂日起算。发票日期晚于产品实际交付日的保修期，自产品实际交付日起算，超过保修期后，联想将按照《联想有偿服务收费标准》提供有偿服务。进入官网>>,14英寸,NULL,NULL,10小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘,电源接口
联想小新 潮7000-14（i5 8250U/8GB/128GB+1TB）,小新 潮7000系列,http://detail.zol.com.cn/ultrabook/index1183052.shtml,https://2c.zol-img.com.cn/product/186_80x60/542/ceZxktnzgArWU.jpg,5499,正常,7626,Intel 酷睿i5 8250U,英特尔 酷睿i5 8代系列,1.6GHz,3.4GHz,四核心/八线程,6MB,OPI 4 GT/s,Kaby Lake R,14nm,15W,8GB（8GB×1）,DDR4,1xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,1268,性能级独立显卡,NVIDIA Geforce 940MX,2GB,GDDR5,64bit,镁铝合金,笔记本礼包（需另行购买）,NULL,3芯锂电池，52.5瓦时,NULL,19.3mm,FHD，LED背光，IPS屏，7mm窄边框，178°IPS广视角屏,支持802.11ac无线协议,内置扬声器,1920x1080,2017年09月,236.5mm,NULL,NULL,家用,1×USB2.0+1×USB3.0，USB Type-C接口,327.4mm,1.69Kg,安全锁孔,400-810-8888,9:00-18:00（节假日无休）,NULL,100V-240V 自适应交流电源适配器,整机免费保修2年，电池1年,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本，IPS硬屏笔记本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,银色，粉色，金色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,正版Office家庭和学生版2016,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,联想将按国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下称“三包”）中的内容和范围，向您提供“三包”服务。自自您购买本产品之日起，购买日以购买产品的发票日期为准。如无有效发票，则保修期将自产品出厂日起算。发票日期晚于产品实际交付日的保修期，自产品实际交付日起算，超过保修期后，联想将按照《联想有偿服务收费标准》提供有偿服务。进入官网>>,14英寸,NULL,NULL,10小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘,电源接口
联想小新 潮7000-14（i5 7200U/8GB/256GB）,小新 潮7000系列,http://detail.zol.com.cn/ultrabook/index1170985.shtml,https://2b.zol-img.com.cn/product/182_80x60/823/ceJHuxdCLopCo.jpg,4999,正常,4661,Intel 酷睿i5 7200U,英特尔 酷睿i5 7代系列,2.5GHz,3.1GHz,双核心/四线程,3MB,OPI 4 GT/s,Kaby Lake,14nm,15W,8GB（8GB×1）,DDR4 2133MHz,1xSO-DIMM,256GB,SSD固态硬盘,393,集成显卡,Intel GMA HD（集成于处理器）,共享内存容量,无,NULL,镁铝合金,笔记本礼包（需另行购买）,NULL,锂电池，30瓦时,NULL,19.3mm,FHD，LED背光，IPS屏，7mm窄边框，178°IPS广视角屏,支持802.11ac无线协议,内置扬声器,1920x1080,2017年05月,236.5mm,NULL,NULL,家用,1×USB2.0+1×USB3.0，USB Type-C接口,327.4mm,1.69Kg,安全锁孔,400-810-8888,9:00-18:00（节假日无休）,NULL,100V-240V 自适应交流电源适配器,整机免费保修2年，电池1年,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本，IPS硬屏笔记本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,金色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,正版Office家庭和学生版2016,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,联想将按国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下称“三包”）中的内容和范围，向您提供“三包”服务。自自您购买本产品之日起，购买日以购买产品的发票日期为准。如无有效发票，则保修期将自产品出厂日起算。发票日期晚于产品实际交付日的保修期，自产品实际交付日起算，超过保修期后，联想将按照《联想有偿服务收费标准》提供有偿服务。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘,电源接口
联想小新 潮7000-14（i5 8250U/4GB/128GB+1TB）,小新 潮7000系列,http://detail.zol.com.cn/ultrabook/index1184632.shtml,https://2d.zol-img.com.cn/product/186_80x60/643/cexL548H3fEd6.jpg,5299,正常,7626,Intel 酷睿i5 8250U,英特尔 酷睿i5 8代系列,1.6GHz,3.4GHz,四核心/八线程,6MB,OPI 4 GT/s,Kaby Lake R,14nm,15W,4GB（4GB×1）,DDR4 2133MHz,1xSO-DIMM,128GB+1TB,混合硬盘（SSD+5400转HDD）,1268,性能级独立显卡,NVIDIA Geforce 940MX,2GB,GDDR5,64bit,镁铝合金,笔记本礼包（需另行购买）,NULL,3芯锂电池，52.5瓦时,NULL,19.3mm,FHD，LED背光，IPS屏，7mm窄边框，178°IPS广视角屏,支持802.11ac无线协议,内置扬声器,1920x1080,2017年10月,236.5mm,NULL,NULL,家用,1×USB2.0+1×USB3.0，USB Type-C接口,327.4mm,1.69Kg,安全锁孔,400-810-8888,9:00-18:00（节假日无休）,NULL,100V-240V 自适应交流电源适配器,整机免费保修2年，电池1年,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本，IPS硬屏笔记本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,银色，粉色，金色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,正版Office家庭和学生版2016,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,联想将按国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下称“三包”）中的内容和范围，向您提供“三包”服务。自自您购买本产品之日起，购买日以购买产品的发票日期为准。如无有效发票，则保修期将自产品出厂日起算。发票日期晚于产品实际交付日的保修期，自产品实际交付日起算，超过保修期后，联想将按照《联想有偿服务收费标准》提供有偿服务。进入官网>>,14英寸,NULL,NULL,10小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘,电源接口
联想小新 潮7000-14（i5 7200U/8GB/1TB）,小新 潮7000系列,http://detail.zol.com.cn/ultrabook/index1179938.shtml,https://2f.zol-img.com.cn/product/185_80x60/409/ceZwAKlv9HNAI.jpg,4999,正常,4661,Intel 酷睿i5 7200U,英特尔 酷睿i5 7代系列,2.5GHz,3.1GHz,双核心/四线程,3MB,OPI 4 GT/s,Kaby Lake,14nm,15W,8GB（8GB×1）,DDR4 2133MHz,1xSO-DIMM,1TB,HDD,1268,性能级独立显卡,NVIDIA Geforce 940MX,2GB,GDDR5,64bit,镁铝合金,笔记本礼包（需另行购买）,NULL,锂电池，30瓦时,NULL,19.3mm,FHD，LED背光，IPS屏，7mm窄边框，178°IPS广视角屏,支持802.11ac无线协议,内置扬声器,1920x1080,2017年05月,236.5mm,NULL,NULL,家用,1×USB2.0+1×USB3.0，USB Type-C接口,327.4mm,1.69Kg,安全锁孔,400-810-8888,9:00-18:00（节假日无休）,NULL,100V-240V 自适应交流电源适配器,整机免费保修2年，电池1年,杜比认证音效,无内置光驱,NULL,NULL,NULL,NULL,NULL,时尚轻薄本，Ultrabook笔记本，IPS硬屏笔记本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,金色，银色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,正版Office家庭和学生版2016,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,联想将按国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下称“三包”）中的内容和范围，向您提供“三包”服务。自自您购买本产品之日起，购买日以购买产品的发票日期为准。如无有效发票，则保修期将自产品出厂日起算。发票日期晚于产品实际交付日的保修期，自产品实际交付日起算，超过保修期后，联想将按照《联想有偿服务收费标准》提供有偿服务。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘,电源接口
联想Ideapad 320S-15IKB（i5 7200U/4GB/1TB）,Ideapad 320S-15系列,http://detail.zol.com.cn/notebook/index1171489.shtml,https://2e.zol-img.com.cn/product/184_80x60/12/ceEtqeaPYG5lQ.jpg,4099,正常,4661,Intel 酷睿i5 7200U,英特尔 酷睿i5 7代系列,2.5GHz,3.1GHz,双核心/四线程,3MB,OPI 4 GT/s,Kaby Lake,14nm,15W,4GB（4GB×1）,DDR4,NULL,1TB,HDD,1014,入门级独立显卡,NVIDIA GeForce 920MX,2GB,GDDR5,64bit,镁铝合金,NULL,NULL,聚合物电池,NULL,19.3mm,LED背光，IPS屏,支持802.11ac无线协议,内置扬声器,1366x768,2017年05月,236mm,NULL,NULL,家用,1×USB2.0+1×USB3.0，USB Type-C接口,327mm,1.89Kg,安全锁孔,400-810-8888,9:00-18:00（节假日无休）,NULL,100V-240V 自适应交流电源适配器,整机免费保修2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,时尚轻薄本，影音娱乐本，商务办公本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,白色，银色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,正版office家庭和学生版2016,NULL,多合1读卡器,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,阵列式麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,联想将按国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下称“三包”）中的内容和范围，向您提供“三包”服务。自自您购买本产品之日起，购买日以购买产品的发票日期为准。如无有效发票，则保修期将自产品出厂日起算。发票日期晚于产品实际交付日的保修期，自产品实际交付日起算，超过保修期后，联想将按照《联想有偿服务收费标准》提供有偿服务。进入官网>>,15.6英寸,NULL,8GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,浮岛式键盘,电源接口
