型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
富士通U745（i5 5200U）,U745系列,http://detail.zol.com.cn/ultrabook/index1145209.shtml,https://2f.zol-img.com.cn/product/173_80x60/115/ceT2LYExNI2U.jpg,8699,正常,3494,Intel 酷睿i5 5200U,英特尔 酷睿i5 5代系列,2.2GHz,2.7GHz,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,1xSO-DIMM,500GB,7200转,580,核芯显卡,Intel GMA HD 5500,共享内存容量,无,NULL,镁铝合金,NULL,NULL,4芯锂电池,NULL,19mm,LED背光,支持802.11b/g/n无线协议,内置扬声器,1600x900,2015年11月,234mm,NULL,NULL,商用,3×USB3.0,332mm,1.53Kg,安全锁孔,400-820-8387,法定节假日休息,NULL,100V-240V 自适应交流电源适配器,主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,银色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,售后服务由品牌厂商提供，支持全国联保，可享有三包服务。如出现产品质量问题或故障，您可查询最近的维修点，由厂商售后解决。如果您在亚太地区需要富士通LifeBook国际保修服务时，请您联系以下所在国家的富士通个人电脑指定的服务中心，并且出示相关的机器购买证明。鉴于此，请您妥善保存LifeBook购买发票，与机器保修卡等重要对象。进入官网>>,14英寸,NULL,12GB,12小时左右，视具体使用环境而定,VGA，DisplayPort,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘，防渗漏键盘,RJ45（网络接口），电源接口
富士通U745（i7 5600U）,U745系列,http://detail.zol.com.cn/ultrabook/index395642.shtml,https://2b.zol-img.com.cn/product/173_80x60/227/ceZmqYRJoLEVg.jpg,1.5万,[无货],4300,Intel 酷睿i7 5600U,英特尔 酷睿i7 5代系列,2.6GHz,3.2GHz,双核心/四线程,4MB,DMI 5 GT/s,Broadwell,14nm,15W,8GB（4GB×2）,DDR3L（低电压版）1600MHz,NULL,256GB,SSD固态硬盘,580,核芯显卡,Intel GMA HD 5500,共享内存容量,无,NULL,镁铝合金,NULL,NULL,锂电池,NULL,19mm,LED背光,支持802.11b/g/n无线协议,内置扬声器,1600x900,2015年01月,234mm,NULL,NULL,商用,3×USB3.0,332mm,1.53Kg,安全锁孔,400-820-8387,法定节假日休息,NULL,100V-240V 自适应交流电源适配器,主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,银色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,售后服务由品牌厂商提供，支持全国联保，可享有三包服务。如出现产品质量问题或故障，您可查询最近的维修点，由厂商售后解决。如果您在亚太地区需要富士通LifeBook国际保修服务时，请您联系以下所在国家的富士通个人电脑指定的服务中心，并且出示相关的机器购买证明。鉴于此，请您妥善保存LifeBook购买发票，与机器保修卡等重要对象。进入官网>>,14英寸,NULL,NULL,12小时左右，视具体使用环境而定,VGA，DisplayPort,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘，防渗漏键盘,RJ45（网络接口），电源接口
富士通E743（Q7C08）,E743系列,http://detail.zol.com.cn/notebook/index393925.shtml,https://2b.zol-img.com.cn/product/146_80x60/487/ceWR5Lpu8QVvA.jpg,1.23万,正常,4645,Intel 酷睿i7 3540M,英特尔 酷睿i7 3代系列,3GHz,3.7GHz,双核心/四线程,4MB,DMI 5 GT/s,Ivy Bridge,22nm,35W,8GB（8GB×1）,DDR3 1600MHz,NULL,256GB,SSD固态硬盘,454,核芯显卡,Intel GMA HD 4000,共享内存容量,无,NULL,复合材质,NULL,NULL,6芯锂电池，6300毫安,NULL,20.6-26.9mm,LED背光,支持802.11b/g/n无线协议,内置扬声器,1600x900,2014年12月,231mm,NULL,NULL,商用,1×USB2.0+3×USB3.0,338mm,1.9Kg,BIOS加密，硬盘加密，防盗锁槽,400-820-8387,法定节假日休息,NULL,NULL,主要部件2年，电池1年,内置音效芯片,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,灰色,NULL,NULL,智能型触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,NULL,NULL,ExpressCard,集成摄像头,NULL,售后服务由品牌厂商提供，支持全国联保，可享有三包服务。如出现产品质量问题或故障，您可查询最近的维修点，由厂商售后解决。如果您在亚太地区需要富士通LifeBook国际保修服务时，请您联系以下所在国家的富士通个人电脑指定的服务中心，并且出示相关的机器购买证明。鉴于此，请您妥善保存LifeBook购买发票，与机器保修卡等重要对象。进入官网>>,14英寸,NULL,16GB,12.5小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,防渗漏键盘,RJ45（网络接口），电源接口
富士通E743（Q5C16）,E743系列,http://detail.zol.com.cn/notebook/index358330.shtml,https://2f.zol-img.com.cn/product/146_80x60/473/ceOZ2jDPhZ0g.jpg,1.18万,[停产],4230,Intel 酷睿i5 3340M,英特尔 酷睿i5 4代系列,2.7GHz,3.4GHz,双核心/四线程,3MB,DMI 5 GT/s,Ivy Bridge,22nm,35W,4GB（4GB×1）,DDR3 1600MHz,NULL,500GB,5400转,454,核芯显卡,Intel GMA HD 4000,共享内存容量,无,NULL,复合材质,NULL,NULL,6芯锂电池，6300毫安,NULL,20.6-26.9mm,LED背光,支持802.11b/g/n无线协议,内置扬声器,1600x900,2014年12月,231mm,NULL,NULL,商用,1×USB2.0+3×USB3.0,338mm,1.9Kg,BIOS加密，硬盘加密，防盗锁槽,400-820-8387,法定节假日休息,NULL,NULL,主要部件2年，电池1年,内置音效芯片,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,灰色,NULL,NULL,智能型触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,NULL,NULL,ExpressCard,集成摄像头,NULL,售后服务由品牌厂商提供，支持全国联保，可享有三包服务。如出现产品质量问题或故障，您可查询最近的维修点，由厂商售后解决。如果您在亚太地区需要富士通LifeBook国际保修服务时，请您联系以下所在国家的富士通个人电脑指定的服务中心，并且出示相关的机器购买证明。鉴于此，请您妥善保存LifeBook购买发票，与机器保修卡等重要对象。进入官网>>,14英寸,NULL,16GB,12.5小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,防渗漏键盘,RJ45（网络接口），电源接口
富士通E743（Q5C08）,E743系列,http://detail.zol.com.cn/notebook/index393933.shtml,https://2d.zol-img.com.cn/product/146_80x60/489/ceQpOW8jO1hTY.jpg,8499,[停产],3932,Intel 酷睿i5 3230M,英特尔 酷睿i5 4代系列,2.6GHz,3.2GHz,双核心/四线程,3MB,DMI 5 GT/s,Ivy Bridge,22nm,35W,4GB（4GB×1）,DDR3 1600MHz,NULL,500GB,5400转,454,核芯显卡,Intel GMA HD 4000,共享内存容量,无,NULL,复合材质,NULL,NULL,6芯锂电池，6300毫安,NULL,20.6-26.9mm,LED背光,支持802.11b/g/n无线协议,内置扬声器,1600x900,2014年12月,231mm,NULL,NULL,商用,1×USB2.0+3×USB3.0,338mm,1.9Kg,BIOS加密，硬盘加密，防盗锁槽,400-820-8387,法定节假日休息,NULL,NULL,主要部件2年，电池1年,内置音效芯片,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,灰色,NULL,NULL,智能型触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,NULL,NULL,ExpressCard,集成摄像头,NULL,售后服务由品牌厂商提供，支持全国联保，可享有三包服务。如出现产品质量问题或故障，您可查询最近的维修点，由厂商售后解决。如果您在亚太地区需要富士通LifeBook国际保修服务时，请您联系以下所在国家的富士通个人电脑指定的服务中心，并且出示相关的机器购买证明。鉴于此，请您妥善保存LifeBook购买发票，与机器保修卡等重要对象。进入官网>>,14英寸,NULL,16GB,12.5小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,防渗漏键盘,RJ45（网络接口），电源接口
富士通U745（i5 5200U）,U745系列,http://detail.zol.com.cn/ultrabook/index1145209.shtml,https://2f.zol-img.com.cn/product/173_80x60/115/ceT2LYExNI2U.jpg,8699,正常,3494,Intel 酷睿i5 5200U,英特尔 酷睿i5 5代系列,2.2GHz,2.7GHz,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,1xSO-DIMM,500GB,7200转,580,核芯显卡,Intel GMA HD 5500,共享内存容量,无,NULL,镁铝合金,NULL,NULL,4芯锂电池,NULL,19mm,LED背光,支持802.11b/g/n无线协议,内置扬声器,1600x900,2015年11月,234mm,NULL,NULL,商用,3×USB3.0,332mm,1.53Kg,安全锁孔,400-820-8387,法定节假日休息,NULL,100V-240V 自适应交流电源适配器,主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,银色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,售后服务由品牌厂商提供，支持全国联保，可享有三包服务。如出现产品质量问题或故障，您可查询最近的维修点，由厂商售后解决。如果您在亚太地区需要富士通LifeBook国际保修服务时，请您联系以下所在国家的富士通个人电脑指定的服务中心，并且出示相关的机器购买证明。鉴于此，请您妥善保存LifeBook购买发票，与机器保修卡等重要对象。进入官网>>,14英寸,NULL,12GB,12小时左右，视具体使用环境而定,VGA，DisplayPort,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘，防渗漏键盘,RJ45（网络接口），电源接口
富士通U745（i7 5600U）,U745系列,http://detail.zol.com.cn/ultrabook/index395642.shtml,https://2b.zol-img.com.cn/product/173_80x60/227/ceZmqYRJoLEVg.jpg,1.5万,[无货],4300,Intel 酷睿i7 5600U,英特尔 酷睿i7 5代系列,2.6GHz,3.2GHz,双核心/四线程,4MB,DMI 5 GT/s,Broadwell,14nm,15W,8GB（4GB×2）,DDR3L（低电压版）1600MHz,NULL,256GB,SSD固态硬盘,580,核芯显卡,Intel GMA HD 5500,共享内存容量,无,NULL,镁铝合金,NULL,NULL,锂电池,NULL,19mm,LED背光,支持802.11b/g/n无线协议,内置扬声器,1600x900,2015年01月,234mm,NULL,NULL,商用,3×USB3.0,332mm,1.53Kg,安全锁孔,400-820-8387,法定节假日休息,NULL,100V-240V 自适应交流电源适配器,主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,银色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,售后服务由品牌厂商提供，支持全国联保，可享有三包服务。如出现产品质量问题或故障，您可查询最近的维修点，由厂商售后解决。如果您在亚太地区需要富士通LifeBook国际保修服务时，请您联系以下所在国家的富士通个人电脑指定的服务中心，并且出示相关的机器购买证明。鉴于此，请您妥善保存LifeBook购买发票，与机器保修卡等重要对象。进入官网>>,14英寸,NULL,NULL,12小时左右，视具体使用环境而定,VGA，DisplayPort,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘，防渗漏键盘,RJ45（网络接口），电源接口
富士通E743（Q7C08）,E743系列,http://detail.zol.com.cn/notebook/index393925.shtml,https://2b.zol-img.com.cn/product/146_80x60/487/ceWR5Lpu8QVvA.jpg,1.23万,正常,4645,Intel 酷睿i7 3540M,英特尔 酷睿i7 3代系列,3GHz,3.7GHz,双核心/四线程,4MB,DMI 5 GT/s,Ivy Bridge,22nm,35W,8GB（8GB×1）,DDR3 1600MHz,NULL,256GB,SSD固态硬盘,454,核芯显卡,Intel GMA HD 4000,共享内存容量,无,NULL,复合材质,NULL,NULL,6芯锂电池，6300毫安,NULL,20.6-26.9mm,LED背光,支持802.11b/g/n无线协议,内置扬声器,1600x900,2014年12月,231mm,NULL,NULL,商用,1×USB2.0+3×USB3.0,338mm,1.9Kg,BIOS加密，硬盘加密，防盗锁槽,400-820-8387,法定节假日休息,NULL,NULL,主要部件2年，电池1年,内置音效芯片,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,灰色,NULL,NULL,智能型触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,NULL,NULL,ExpressCard,集成摄像头,NULL,售后服务由品牌厂商提供，支持全国联保，可享有三包服务。如出现产品质量问题或故障，您可查询最近的维修点，由厂商售后解决。如果您在亚太地区需要富士通LifeBook国际保修服务时，请您联系以下所在国家的富士通个人电脑指定的服务中心，并且出示相关的机器购买证明。鉴于此，请您妥善保存LifeBook购买发票，与机器保修卡等重要对象。进入官网>>,14英寸,NULL,16GB,12.5小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,防渗漏键盘,RJ45（网络接口），电源接口
富士通E743（Q5C16）,E743系列,http://detail.zol.com.cn/notebook/index358330.shtml,https://2f.zol-img.com.cn/product/146_80x60/473/ceOZ2jDPhZ0g.jpg,1.18万,[停产],4230,Intel 酷睿i5 3340M,英特尔 酷睿i5 4代系列,2.7GHz,3.4GHz,双核心/四线程,3MB,DMI 5 GT/s,Ivy Bridge,22nm,35W,4GB（4GB×1）,DDR3 1600MHz,NULL,500GB,5400转,454,核芯显卡,Intel GMA HD 4000,共享内存容量,无,NULL,复合材质,NULL,NULL,6芯锂电池，6300毫安,NULL,20.6-26.9mm,LED背光,支持802.11b/g/n无线协议,内置扬声器,1600x900,2014年12月,231mm,NULL,NULL,商用,1×USB2.0+3×USB3.0,338mm,1.9Kg,BIOS加密，硬盘加密，防盗锁槽,400-820-8387,法定节假日休息,NULL,NULL,主要部件2年，电池1年,内置音效芯片,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,灰色,NULL,NULL,智能型触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,NULL,NULL,ExpressCard,集成摄像头,NULL,售后服务由品牌厂商提供，支持全国联保，可享有三包服务。如出现产品质量问题或故障，您可查询最近的维修点，由厂商售后解决。如果您在亚太地区需要富士通LifeBook国际保修服务时，请您联系以下所在国家的富士通个人电脑指定的服务中心，并且出示相关的机器购买证明。鉴于此，请您妥善保存LifeBook购买发票，与机器保修卡等重要对象。进入官网>>,14英寸,NULL,16GB,12.5小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,防渗漏键盘,RJ45（网络接口），电源接口
富士通E743（Q5C08）,E743系列,http://detail.zol.com.cn/notebook/index393933.shtml,https://2d.zol-img.com.cn/product/146_80x60/489/ceQpOW8jO1hTY.jpg,8499,[停产],3932,Intel 酷睿i5 3230M,英特尔 酷睿i5 4代系列,2.6GHz,3.2GHz,双核心/四线程,3MB,DMI 5 GT/s,Ivy Bridge,22nm,35W,4GB（4GB×1）,DDR3 1600MHz,NULL,500GB,5400转,454,核芯显卡,Intel GMA HD 4000,共享内存容量,无,NULL,复合材质,NULL,NULL,6芯锂电池，6300毫安,NULL,20.6-26.9mm,LED背光,支持802.11b/g/n无线协议,内置扬声器,1600x900,2014年12月,231mm,NULL,NULL,商用,1×USB2.0+3×USB3.0,338mm,1.9Kg,BIOS加密，硬盘加密，防盗锁槽,400-820-8387,法定节假日休息,NULL,NULL,主要部件2年，电池1年,内置音效芯片,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,灰色,NULL,NULL,智能型触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,NULL,NULL,ExpressCard,集成摄像头,NULL,售后服务由品牌厂商提供，支持全国联保，可享有三包服务。如出现产品质量问题或故障，您可查询最近的维修点，由厂商售后解决。如果您在亚太地区需要富士通LifeBook国际保修服务时，请您联系以下所在国家的富士通个人电脑指定的服务中心，并且出示相关的机器购买证明。鉴于此，请您妥善保存LifeBook购买发票，与机器保修卡等重要对象。进入官网>>,14英寸,NULL,16GB,12.5小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,防渗漏键盘,RJ45（网络接口），电源接口
