型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
东芝X70-AT01S,X70-A系列,http://detail.zol.com.cn/notebook/index358782.shtml,https://2a.zol-img.com.cn/product/147_80x60/882/cenPPhvkERgg.jpg,9899,[停产],7699,Intel 酷睿i7 4700MQ,英特尔 酷睿i7 4代系列,2.4GHz,3.4GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,45W,16GB（8GB×2）,DDR3L（低电压版）1600MHz,4xSO-DIMM,1TB,5400转,2637,发烧级独立显卡,NVIDIA GeForce GTX 770M,3GB,GDDR5,192bit,复合材质,NULL,NULL,6芯锂电池，4800毫安,NULL,30-43.5mm,LED背光，高清炫彩屏,支持802.11b/g/n无线协议,harman/kardon音响系统,1920x1080,2013年,272mm,NULL,NULL,家用,4×USB3.0（其中两个具有Powershare供电功能）,418mm,3.4Kg,硬盘密码，安全锁孔,400-820-2048,9:00-17:00（节假日休息）,NULL,NULL,1年国际有限保证，主要部件保修2年，电池1年,DTS Studio Sound音效技术,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM87,NULL,游戏本，影音娱乐本,预装Windows 8,NULL,1年,黑色,NULL,NULL,触摸板,国际有限保证，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,Microsoft Office 2013/365 Free Trial（试用版），东芝增值软件包，东芝硬盘加速，东芝分屏软件，东芝实用助手,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成200万像素摄像头,NULL,东芝电脑网络（上海）有限公司（简称本公司）根据中华人民共和国相关法律法规制定本保修政策，仅适用于用户在中华人民共和国境内(港、澳、台地区除外)通过合法途径购买的本公司生产制造的东芝笔记本电脑产品，请您务必妥善保管相关凭证并在每次要求维修时携带，本公司提供的保修期内的保修是指免除部件费和人工费的维修服务。进入官网>>,17.3英寸,NULL,32GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘，101键人体工程学键盘，应用程序键和FN功能热键,RJ45（网络接口），电源接口
东芝X70-AT02S,X70-A系列,http://detail.zol.com.cn/notebook/index364129.shtml,https://2f.zol-img.com.cn/product/121_80x60/21/ceXxJSTSidxD6.jpg,1.13万,[无货],7699,Intel 酷睿i7 4700MQ,英特尔 酷睿i7 4代系列,2.4GHz,3.4GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,45W,16GB（8GB×2）,DDR3L 1600MHz,4xSO-DIMM,256GB+1TB,混合硬盘（SSD+HDD）,2637,发烧级独立显卡,NVIDIA GeForce GTX 770M,3GB,GDDR5,192bit,复合材质,NULL,NULL,6芯锂电池，4800毫安,NULL,30-43.5mm,FHD，LED背光，高清炫彩屏,支持802.11b/g/n无线协议,harman/kardon音响系统,1920x1080,2013年10月,272mm,NULL,NULL,家用,4×USB3.0（其中两个具有Powershare供电功能）,418mm,3.4Kg,硬盘密码，安全锁孔,400-820-2048,9:00-17:00（节假日休息）,NULL,NULL,1年国际有限保证，主要部件保修2年，电池1年,DTS Studio Sound音效技术,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM87,NULL,游戏本，影音娱乐本,预装Windows 8,NULL,1年,黑色,NULL,NULL,触摸板,国际有限保证，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,Microsoft Office 2013/365 Free Trial（试用版），东芝增值软件包，东芝硬盘加速，东芝分屏软件，东芝实用助手,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成200万像素摄像头,NULL,东芝电脑网络（上海）有限公司（简称本公司）根据中华人民共和国相关法律法规制定本保修政策，仅适用于用户在中华人民共和国境内(港、澳、台地区除外)通过合法途径购买的本公司生产制造的东芝笔记本电脑产品，请您务必妥善保管相关凭证并在每次要求维修时携带，本公司提供的保修期内的保修是指免除部件费和人工费的维修服务。进入官网>>,17.3英寸,NULL,32GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘，101键人体工程学键盘，应用程序键和FN功能热键,RJ45（网络接口），电源接口
东芝Z930-K01S,Z930系列,http://detail.zol.com.cn/ultrabook/index327008.shtml,https://2a.zol-img.com.cn/product/89_80x60/604/cekjBKhP7qmA.jpg,9350,[停产],4215,Intel 酷睿i7 3687U,英特尔 酷睿i7 3代系列,2.1GHz,3.3GHz,双核心/四线程,4MB,DMI 5 GT/s,Ivy Bridge,22nm,17W,6GB（2GB×1+4GB×1）,DDR3,NULL,256GB,SSD固态硬盘,454,核芯显卡,Intel GMA HD 4000,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,8.3mm,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2013年01月,NULL,NULL,NULL,家用,2×USB2.0+1×USB3.0,NULL,1.08Kg,NULL,400-820-2048,9:00-17:00（节假日休息）,NULL,NULL,1年国际有限保证，主要部件保修2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM77,NULL,轻薄便携本，Ultrabook笔记本,预装Windows 7 Home Basic 32bit（32位家庭普通版）,NULL,1年,银色,NULL,NULL,触摸板,国际有限保证，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,东芝电脑网络（上海）有限公司（简称本公司）根据中华人民共和国相关法律法规制定本保修政策，仅适用于用户在中华人民共和国境内(港、澳、台地区除外)通过合法途径购买的本公司生产制造的东芝笔记本电脑产品，请您务必妥善保管相关凭证并在每次要求维修时携带，本公司提供的保修期内的保修是指免除部件费和人工费的维修服务。进入官网>>,13.3英寸,NULL,NULL,8小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘，孤岛式键盘,RJ45（网络接口），电源接口
东芝Z930-K08S,Z930系列,http://detail.zol.com.cn/ultrabook/index375550.shtml,https://2b.zol-img.com.cn/product/131_80x60/129/ceuKqQtVlLeDA.jpg,9200,[停产],4215,Intel 酷睿i7 3687U,英特尔 酷睿i7 3代系列,2.1GHz,3.3GHz,双核心/四线程,4MB,DMI 5 GT/s,Ivy Bridge,22nm,35W,6GB（2GB×1+4GB×1）,DDR3,NULL,256GB,SSD固态硬盘,454,核芯显卡,Intel GMA HD 4000,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,8.3mm,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2013年01月,NULL,NULL,NULL,家用,2×USB2.0+1×USB3.0,NULL,1.08Kg,NULL,400-820-2048,9:00-17:00（节假日休息）,NULL,NULL,1年国际有限保证，主要部件保修2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM77,NULL,轻薄便携本，Ultrabook笔记本,预装Windows 7 Professional 64bit（64位专业版）,NULL,1年,银色,NULL,NULL,触摸板,国际有限保证，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,东芝电脑网络（上海）有限公司（简称本公司）根据中华人民共和国相关法律法规制定本保修政策，仅适用于用户在中华人民共和国境内(港、澳、台地区除外)通过合法途径购买的本公司生产制造的东芝笔记本电脑产品，请您务必妥善保管相关凭证并在每次要求维修时携带，本公司提供的保修期内的保修是指免除部件费和人工费的维修服务。进入官网>>,13.3英寸,NULL,NULL,8小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘，孤岛式键盘,RJ45（网络接口），电源接口
东芝Z40-B K24M,Tecra Z40-B系列,http://detail.zol.com.cn/ultrabook/index1116967.shtml,https://2b.zol-img.com.cn/product/168_80x60/81/ceHorSIsI20PY.jpg,1.3万,[无货],3782,Intel 酷睿i5 5300U,英特尔 酷睿i5 5代系列,2.3GHz,2.9GHz,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,NULL,500GB,7200转,580,核芯显卡,Intel GMA HD 5500,共享内存容量,无,NULL,镁合金,NULL,NULL,锂电池,NULL,20.4mm,LED背光，防眩光屏,支持802.11a/g/n无线协议,立体声扬声器,1366x768,2015年10月,236mm,NULL,NULL,商用,3×USB3.0（其中一个支持关机充电功能）,338mm,1.47Kg,安全锁孔，硬盘密码，指纹识别，三维硬盘保护，EsayGuard三重防护,400-820-2048,9:00-17:00（节假日休息）,NULL,100V-240V 自适应交流电源适配器,1年国际有限保证，主要部件保修2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本，Ultrabook笔记本,预装Windows 7 Professional 64bit（64位专业版）,NULL,1年,银色,NULL,NULL,触摸板，指点杆,国际有限保证，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,Microsoft Office 2013 Trial（试用版），东芝桌面助手，东芝显示实用工具，东芝Password Utility等,NULL,多合1读卡器（SD，SDHC，SDXC，MMC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,东芝电脑网络（上海）有限公司（简称本公司）根据中华人民共和国相关法律法规制定本保修政策，仅适用于用户在中华人民共和国境内(港、澳、台地区除外)通过合法途径购买的本公司生产制造的东芝笔记本电脑产品，请您务必妥善保管相关凭证并在每次要求维修时携带，本公司提供的保修期内的保修是指免除部件费和人工费的维修服务。进入官网>>,14英寸,Intel 博锐技术,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘,RJ45（网络接口），电源接口
东芝Z40-B K12M,Tecra Z40-B系列,http://detail.zol.com.cn/ultrabook/index1116968.shtml,https://2b.zol-img.com.cn/product/168_80x60/81/ceHorSIsI20PY.jpg,1.5万,[无货],4300,Intel 酷睿i7 5600U,英特尔 酷睿i7 5代系列,2.6GHz,3.2GHz,双核心/四线程,4MB,DMI 5 GT/s,Broadwell,14nm,15W,8GB（8GB×1）,DDR3L（低电压版）1600MHz,NULL,500GB,7200转,580,核芯显卡,Intel GMA HD 5500,共享内存容量,无,NULL,镁合金,NULL,NULL,锂电池,NULL,20.4mm,LED背光，防眩光屏,支持802.11a/g/n无线协议,立体声扬声器,1366x768,2015年10月,236mm,NULL,NULL,商用,3×USB3.0（其中一个支持关机充电功能）,338mm,1.47Kg,安全锁孔，硬盘密码，指纹识别，三维硬盘保护，EsayGuard三重防护,400-820-2048,9:00-17:00（节假日休息）,NULL,100V-240V 自适应交流电源适配器,1年国际有限保证，主要部件保修2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本，Ultrabook笔记本,预装Windows 7 Professional 64bit（64位专业版）,NULL,1年,银色,NULL,NULL,触摸板，指点杆,国际有限保证，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,Microsoft Office 2013 Trial（试用版），东芝桌面助手，东芝显示实用工具，东芝Password Utility等,NULL,多合1读卡器（SD，SDHC，SDXC，MMC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,支持智能指纹识别功能,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,东芝电脑网络（上海）有限公司（简称本公司）根据中华人民共和国相关法律法规制定本保修政策，仅适用于用户在中华人民共和国境内(港、澳、台地区除外)通过合法途径购买的本公司生产制造的东芝笔记本电脑产品，请您务必妥善保管相关凭证并在每次要求维修时携带，本公司提供的保修期内的保修是指免除部件费和人工费的维修服务。进入官网>>,14英寸,NULL,NULL,9小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘,RJ45（网络接口），电源接口
东芝C50-CK30B1（典雅黑）,Tecra C50-C系列,http://detail.zol.com.cn/notebook/index1116741.shtml,https://2a.zol-img.com.cn/product/167_80x60/682/ceETmYBCxsY.jpg,2899,[无货],1544,Intel 赛扬双核 3205U,英特尔 赛扬双核,1.5GHz,NULL,双核心/双线程,2MB,DMI 5 GT/s,Broadwell,14nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,500GB,5400转,393,核芯显卡,Intel GMA HD（集成于处理器）,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,23.9mm,LED背光，高清防眩光雾面屏,支持802.11b/g/n无线协议,立体声扬声器,1366x768,2015年10月,257.9mm,NULL,NULL,商用,2×USB2.0+2×USB3.0,379mm,2.02Kg,硬盘密码，安全锁孔，三维硬盘保护，EsayGuard三重防护,400-820-2048,9:00-17:00（节假日休息）,NULL,100V-240V 自适应交流电源适配器,1年国际有限保证，主要部件保修2年，电池1年,内置音效芯片,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,DOS,NULL,1年,典雅黑,NULL,NULL,触摸板,国际有限保证，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器（SD，SDHC，SDXC，MMC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,东芝电脑网络（上海）有限公司（简称本公司）根据中华人民共和国相关法律法规制定本保修政策，仅适用于用户在中华人民共和国境内(港、澳、台地区除外)通过合法途径购买的本公司生产制造的东芝笔记本电脑产品，请您务必妥善保管相关凭证并在每次要求维修时携带，本公司提供的保修期内的保修是指免除部件费和人工费的维修服务。进入官网>>,15.6英寸,NULL,16GB,8小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,101键人体工程学键盘，应用程序键和FN功能热键,RJ45（网络接口），电源接口
东芝C50-CK22B1（典雅黑）,Tecra C50-C系列,http://detail.zol.com.cn/notebook/index1116745.shtml,https://2e.zol-img.com.cn/product/167_80x60/692/ceD78YqYitL72.jpg,3999,[无货],2913,Intel 酷睿i3 5005U,英特尔 酷睿i3 5代系列,2GHz,NULL,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,500GB,5400转,580,核芯显卡,Intel GMA HD 5500,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,23.9mm,LED背光，高清防眩光雾面屏,支持802.11b/g/n无线协议,立体声扬声器,1366x768,2015年10月,257.9mm,NULL,NULL,商用,2×USB2.0+2×USB3.0,379mm,2.02Kg,硬盘密码，安全锁孔，三维硬盘保护，EsayGuard三重防护,400-820-2048,9:00-17:00（节假日休息）,NULL,100V-240V 自适应交流电源适配器,1年国际有限保证，主要部件保修2年，电池1年,内置音效芯片,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,DOS,NULL,1年,典雅黑,NULL,NULL,触摸板,国际有限保证，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器（SD，SDHC，SDXC，MMC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,东芝电脑网络（上海）有限公司（简称本公司）根据中华人民共和国相关法律法规制定本保修政策，仅适用于用户在中华人民共和国境内(港、澳、台地区除外)通过合法途径购买的本公司生产制造的东芝笔记本电脑产品，请您务必妥善保管相关凭证并在每次要求维修时携带，本公司提供的保修期内的保修是指免除部件费和人工费的维修服务。进入官网>>,15.6英寸,NULL,16GB,8小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,101键人体工程学键盘，应用程序键和FN功能热键,RJ45（网络接口），电源接口
东芝C50-CK12B1（典雅黑）,Tecra C50-C系列,http://detail.zol.com.cn/notebook/index1116746.shtml,https://2b.zol-img.com.cn/product/167_80x60/701/celXPliNUspmE.jpg,4999,[无货],3494,Intel 酷睿i5 5200U,英特尔 酷睿i5 5代系列,2.2GHz,NULL,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,500GB,5400转,580,核芯显卡,Intel GMA HD 5500,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,23.9mm,LED背光，高清防眩光雾面屏,支持802.11b/g/n无线协议,立体声扬声器,1366x768,2015年10月,257.9mm,NULL,NULL,商用,2×USB2.0+2×USB3.0,379mm,2.02Kg,硬盘密码，安全锁孔，三维硬盘保护，EsayGuard三重防护,400-820-2048,9:00-17:00（节假日休息）,NULL,100V-240V 自适应交流电源适配器,1年国际有限保证，主要部件保修2年，电池1年,内置音效芯片,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,DOS,NULL,1年,典雅黑,NULL,NULL,触摸板,国际有限保证，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器（SD，SDHC，SDXC，MMC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,东芝电脑网络（上海）有限公司（简称本公司）根据中华人民共和国相关法律法规制定本保修政策，仅适用于用户在中华人民共和国境内(港、澳、台地区除外)通过合法途径购买的本公司生产制造的东芝笔记本电脑产品，请您务必妥善保管相关凭证并在每次要求维修时携带，本公司提供的保修期内的保修是指免除部件费和人工费的维修服务。进入官网>>,15.6英寸,NULL,16GB,8小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,101键人体工程学键盘，应用程序键和FN功能热键,RJ45（网络接口），电源接口
东芝Z20t-B K10G,Z20t系列,http://detail.zol.com.cn/ultrabook/index391964.shtml,https://2d.zol-img.com.cn/product/164_80x60/415/ceAr7JREuVIs.jpg,1.39万,[无货],3054,Intel 酷睿M 5Y71,英特尔 酷睿 M系列,1.2GHz,2.9GHz,双核心/四线程,4MB,NULL,Broadwell,14nm,4.5W,8GB（8GB×1）,DDR3 1600MHz,NULL,256GB,SSD固态硬盘,401,核芯显卡,Intel GMA HD 5300,共享内存容量,无,NULL,镁铝合金,NULL,NULL,3芯锂电池，3600毫安,NULL,18.5-23.4mm,FHD，LED背光，IPS全高清屏幕,支持802.11a/b/g/n/ac无线协议,立体声扬声器,1920x1080,2015年01月,215.2mm,NULL,NULL,商用,2×Micro USB2.0+2×USB3.0,309mm,1.48Kg,安全锁孔,400-820-2048,9:00-17:00（节假日休息）,NULL,NULL,1年国际有限保证，主要部件保修2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本，二合一笔记本，Ultrabook笔记本,预装Windows 8.1,NULL,1年,丝绸金,NULL,NULL,触摸板，指点杆，数字输入笔,国际有限保证，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1Wacom数字触控笔 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,插拔,NULL,NULL,集成摄像头,NULL,东芝电脑网络（上海）有限公司（简称本公司）根据中华人民共和国相关法律法规制定本保修政策，仅适用于用户在中华人民共和国境内(港、澳、台地区除外)通过合法途径购买的本公司生产制造的东芝笔记本电脑产品，请您务必妥善保管相关凭证并在每次要求维修时携带，本公司提供的保修期内的保修是指免除部件费和人工费的维修服务。进入官网>>,12.5英寸,Intel 博锐技术,NULL,16小时左右，视具体使用环境而定,VGA，HDMI，Micro-HDMI,NULL,NULL,NULL,支持多点触控,NULL,可拆卸键盘,RJ45（网络接口），电源接口
